tid,toi,toidisplay,tfopwg_disp,disposition_group,target_confirmed_planet,target_label_name,pl_orbper,pl_rade,st_tmag,st_teff,st_rad,missing_feature_count,missing_feature_names,rowupdate,release_date,planet_probability,priority_score
209054294,6636.01,TOI-6636.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.5171227,14.6605,12.3531,6386.0,2.16,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.455,0.3927610599715142
256124756,6637.01,TOI-6637.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,2.231293,15.38,13.4658,6356.0,1.19,0,,2025-05-16 12:03:36,2026-05-15 16:14:29,0.51,0.40815276335359807
460316238,6638.01,TOI-6638.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.140097,16.9028,13.4986,5359.0,0.82,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.35,0.3276891611899994
345205395,5863.01,TOI-5863.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.8492565,13.9182,12.7354,4829.0,0.87,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.82,0.57111329623978
184531966,5864.01,TOI-5864.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.4453589,11.824,12.9564,5961.0,1.19,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.42,0.3682781492717687
383216635,5865.01,TOI-5865.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.6314176,10.0835,11.3471,6044.0,1.75,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.735,0.5436013043282939
236158940,5868.01,TOI-5868.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.677573,14.0246,11.3283,6875.8,2.41,0,,2025-08-16 12:04:08,2026-05-15 16:14:29,0.085,0.21902373737975056
210169818,5869.01,TOI-5869.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.3879742,19.4699,13.2483,6236.0,1.95,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.37,0.34046996709184413
305375697,5870.01,TOI-5870.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,10.8653,10.7974,6336.8,1.48,1,pl_orbper,2024-08-22 10:08:01,2026-05-15 16:14:29,0.45,0.3906135026306606
373816781,5871.01,TOI-5871.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.343636,18.3699,12.7966,6339.0,1.1,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.565,0.4430259531326062
138671052,5872.01,TOI-5872.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.2425137,6.01656,12.3295,6032.0,1.14,0,,2026-03-17 12:03:58,2026-05-15 16:14:29,0.055,0.19308921340970442
353146308,5873.01,TOI-5873.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.4131063,12.2118,14.0135,3621.0,0.5,0,,2024-10-06 12:02:45,2026-05-15 16:14:29,0.33,0.31225769381664126
376454594,5874.01,TOI-5874.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.5784481,10.3952,12.3072,5512.0,1.12,0,,2025-02-02 12:03:02,2026-05-15 16:14:29,0.63,0.48081488351047585
283165117,5875.01,TOI-5875.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.216581,8.2634,13.1099,5248.0,0.96,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.55,0.43188458296116
282890159,5877.01,TOI-5877.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.9100016,15.2568,12.0836,8722.0,2.47,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.06,0.19802487654017673
247172524,5878.01,TOI-5878.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.4363074,14.7953,12.8056,5213.0,0.85,0,,2025-09-16 12:04:11,2026-05-15 16:14:29,0.675,0.49781277188119394
255780160,6108.01,TOI-6108.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.8783341,12.5321785,13.7453,5748.0,1.34253,0,,2023-03-24 12:03:00,2026-05-15 16:14:29,0.885,0.5925033170121112
7439480,6110.01,TOI-6110.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.2541235,8.66923,13.0739,3642.0,0.54,0,,2023-05-27 12:02:46,2026-05-15 16:14:29,0.315,0.3149957459393836
189322727,6111.01,TOI-6111.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,5.8340292,12.1719,11.6894,5698.0,1.06,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.905,0.6248984473551795
258741560,6112.01,TOI-6112.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.8859353,7.26339,11.2223,6556.9,1.57,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.005,0.1802273119196675
116631353,6113.01,TOI-6113.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.9218915,20.0897,12.307,6178.0,2.7,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.36,0.3456886565748256
419840740,6114.01,TOI-6114.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.9539287,8.74683,12.4185,5943.0,1.17,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.4,0.3642473158988956
120115768,6115.01,TOI-6115.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.5529033,17.9469,13.3897,6389.0,1.41,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.525,0.4164132737773982
436508469,6117.01,TOI-6117.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,9.866312,11.5656,11.5989,6209.0,1.64,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.78,0.5631680296947484
125367522,6118.01,TOI-6118.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.6474314,16.1625,11.8495,6455.0,3.44,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.45,0.39571113919234563
322498101,6119.01,TOI-6119.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.2070367,16.5857,13.2225,6437.0,1.59,0,,2025-01-01 12:03:18,2026-05-15 16:14:29,0.7,0.5057074710511472
284738182,612.01,TOI-612.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.9136081,5.5813,10.1939,7126.0,1.5,0,,2024-02-03 12:03:13,2026-05-15 16:14:29,0.005,0.19153666810232733
435851868,6120.01,TOI-6120.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.1350899,12.6797,12.3983,4894.0,0.8,0,,2025-09-19 12:04:41,2026-05-15 16:14:29,0.805,0.5673420681882255
165682741,6121.01,TOI-6121.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.2916798,13.1247,11.5823,6725.0,1.37,0,,2024-11-13 12:03:28,2026-05-15 16:14:29,0.435,0.3911551991383695
352442207,6122.01,TOI-6122.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.6107024,15.7213,11.6925,6391.0,2.18,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.73,0.5374315529884126
91101364,6123.01,TOI-6123.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.0833335,19.554,13.1618,6298.6,1.58,0,,2025-01-01 12:03:18,2026-05-15 16:14:29,0.585,0.44887862520270166
115899725,6372.01,TOI-6372.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.5587386,2.56709,11.3035,4337.0,0.66,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.865,0.6091804708698095
286951368,6373.01,TOI-6373.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.9613647,14.2376,12.5799,6592.0,1.72,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.675,0.5001995402371553
468501184,6374.01,TOI-6374.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.5944948,14.2928,12.7022,5890.0,1.3,0,,2025-12-26 12:03:32,2026-05-15 16:14:29,0.71,0.5163810423318687
390410937,6375.01,TOI-6375.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.0679061,15.0074,13.1429,6632.0,1.7,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.625,0.46914113342876684
9441591,6376.01,TOI-6376.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.7185893,12.5103,12.7346,6039.7,2.06,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.555,0.4385196167488071
251594291,6378.01,TOI-6378.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,12.9589981,11.9733,13.4948,5925.0,0.94,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.66,0.4822474950338109
450308271,6379.01,TOI-6379.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.5057127,12.1483,12.8552,4335.0,0.64,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.695,0.5073756811736305
458890024,6380.01,TOI-6380.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.1404883,5.66149,11.8123,5155.0,0.93,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.885,0.613591283229489
470653603,6381.01,TOI-6381.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.9270275,4.54883,10.7233,5492.0,0.85,0,,2024-11-13 12:03:28,2026-05-15 16:14:29,0.74,0.5528031453198265
367522211,6382.01,TOI-6382.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,35.3712924,13.0539,12.6924,6702.0,1.32,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.235,0.27730179902262087
16550540,6384.01,TOI-6384.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.4810218,8.87122,14.394,3691.0,0.6,0,,2025-01-30 12:03:06,2026-05-15 16:14:29,0.695,0.4904797161681874
16552586,6385.01,TOI-6385.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.8895991,18.732,13.4358,6451.9,1.51,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.395,0.35094504640635493
138344895,6386.01,TOI-6386.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.2663565,12.2751,13.0817,6316.0,1.22,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.32,0.31713571286458475
459982699,6387.01,TOI-6387.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.1669652,12.7459,14.9787,3452.0,0.48,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.385,0.3291520478038714
16776356,6388.01,TOI-6388.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.3940614,20.0134,13.3476,5402.0,0.98,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.615,0.461992368154304
239159011,6389.01,TOI-6389.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,15.8034785,14.6849,12.7613,6039.2,1.49,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.155,0.23761994948840354
446918603,6639.01,TOI-6639.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.0136668,11.825,12.4865,5831.0,1.4,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.615,0.4710545647138734
167654347,6640.01,TOI-6640.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,16.9356875,3.59731,12.392,4758.0,0.71,0,,2024-12-10 12:03:04,2026-05-15 16:14:29,0.64,0.48410023284153436
241525834,6641.01,TOI-6641.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.9647786,15.9566,14.85,3314.0,0.64,0,,2025-07-22 12:04:25,2026-05-15 16:14:29,0.33,0.30301698034515956
23111,6642.01,TOI-6642.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.3421583,16.3017,13.0934,6022.0,1.46,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.68,0.49716789384859755
332887363,6643.01,TOI-6643.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.8332515,14.6312,12.7886,6431.0,2.11,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.44,0.3804222910673163
149450435,6644.01,TOI-6644.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,42.7305626,4.03815,12.5687,5247.0,0.83,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.75,0.5357572085336696
346855283,6646.01,TOI-6646.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,17.7505864,4.72963,9.56062,6967.0,1.38,0,,2024-08-07 12:03:04,2026-05-15 16:14:29,0.345,0.3675454313612422
439943973,6647.01,TOI-6647.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.9963956,3.52475,9.65566,5684.0,1.52,0,,2025-05-02 16:23:22,2026-05-15 16:14:29,0.35,0.3697592654276334
440150441,6648.01,TOI-6648.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,20.86399,3.8434,9.99685,6153.0,1.2,0,,2024-01-26 12:02:43,2026-05-15 16:14:29,0.285,0.3326002453425173
258940847,6649.01,TOI-6649.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.9867942,10.5818,9.7664,6336.4,1.37,0,,2024-01-26 12:02:43,2026-05-15 16:14:29,0.58,0.48343775356282936
64837857,6650.01,TOI-6650.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,20.3292125,14.2065,10.0252,6500.6,1.37,0,,2025-01-09 16:02:01,2026-05-15 16:14:29,0.345,0.3623191923652314
64837857,6650.02,TOI-6650.02,PC,candidate_for_prediction,,to_be_predicted_after_model_training,30.5055627,5.65993,10.0252,6500.6,1.37,0,,2025-01-09 16:02:01,2026-05-15 16:14:29,0.355,0.3667615488606063
64837857,6650.03,TOI-6650.03,PC,candidate_for_prediction,,to_be_predicted_after_model_training,8.9965133,4.26079,10.0252,6500.6,1.37,0,,2025-01-09 16:02:01,2026-05-15 16:14:29,0.21,0.2954402074954412
64837857,6650.04,TOI-6650.04,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,5.18833,10.0252,6500.6,1.37,1,pl_orbper,2025-01-09 16:02:01,2026-05-15 16:14:29,0.265,0.3065654093355888
258037656,5879.01,TOI-5879.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.0331416,9.63078,14.3602,3355.0,0.48,0,,2025-09-09 12:04:04,2026-05-15 16:14:29,0.79,0.5382646309712849
130415266,588.01,TOI-588.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,39.4718663,16.3498,7.3123,10416.0,1.82,0,,2024-01-29 16:02:02,2026-05-15 16:14:29,0.24,0.3384635281189456
184521624,5880.01,TOI-5880.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.1162505,15.0692,13.3573,6244.0,1.42,0,,2025-01-01 12:03:18,2026-05-15 16:14:29,0.57,0.4392918269262127
360142739,5881.01,TOI-5881.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.2377411,14.7763,12.5366,6148.0,2.46,0,,2024-09-24 12:02:46,2026-05-15 16:14:29,0.2,0.2633227177905657
283759999,5883.01,TOI-5883.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,0.5223032,14.2556,12.5701,6285.0,1.72,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.14,0.2330500551275158
13574009,5884.01,TOI-5884.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.8311038,15.2747,10.5002,6390.0,2.29,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.4,0.3854146752589524
233788275,5885.01,TOI-5885.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.7264391,14.0851,12.5816,6132.0,2.37,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.27,0.29769380679608304
273780062,5888.01,TOI-5888.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,15.2501659,9.87708,12.6212,5796.0,1.44,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.395,0.35918369663785943
383214426,5889.01,TOI-5889.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.4013188,12.4643,12.9722,4224.0,0.72,0,,2025-09-19 12:04:41,2026-05-15 16:14:29,0.88,0.5985460118438977
279179610,5890.01,TOI-5890.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.9029732,11.3389,13.1251,7142.0,1.18,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.185,0.2491806025530589
202941251,5891.01,TOI-5891.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.1784844,15.7612,11.3909,6283.0,2.4,0,,2025-09-16 12:04:11,2026-05-15 16:14:29,0.325,0.33825631905361686
321790238,5893.01,TOI-5893.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,10.6236,11.4879,5887.0,1.15,1,pl_orbper,2024-08-22 10:08:01,2026-05-15 16:14:29,0.475,0.3955558212681983
398038296,5894.01,TOI-5894.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.0076713,12.7756,13.1645,5704.0,1.22,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.9,0.6064080172050873
243464977,5895.01,TOI-5895.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,3.6491012,11.0954,12.0995,5628.0,1.4,0,,2024-09-24 12:02:46,2026-05-15 16:14:29,0.675,0.5055295381607793
269488987,6124.01,TOI-6124.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.8474853,12.7345,12.3101,5149.0,0.84,0,,2024-11-21 12:03:02,2026-05-15 16:14:29,0.95,0.6407683996462085
404516402,6125.01,TOI-6125.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.3107907,12.0547,12.8119,4767.0,0.86,0,,2025-10-11 12:03:41,2026-05-15 16:14:29,0.91,0.6153054929815899
129004637,6126.01,TOI-6126.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,7.1603723,14.5353,12.2601,5767.0,1.54,0,,2025-09-03 12:05:55,2026-05-15 16:14:29,0.47,0.40107932362260673
313975346,6127.01,TOI-6127.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.9191027,11.0925,13.0551,5922.0,1.72,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.54,0.4273910868064375
100769500,6128.01,TOI-6128.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.5016419,10.3672,12.2652,5713.2,1.89,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.53,0.43116919602394105
115739057,6129.01,TOI-6129.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.0310168,17.1637,13.261,5656.1,1.32,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.62,0.46524092724244825
77527511,613.01,TOI-613.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.7784962,9.22083,9.94921,4949.2,2.19,0,,2026-04-05 12:03:53,2026-05-15 16:14:29,0.01,0.19672226030160583
357872559,6131.01,TOI-6131.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.5530138,13.9066,12.5948,6286.0,1.81,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.43,0.37766842909115567
188800346,6132.01,TOI-6132.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,18.8155978,14.443,13.4411,5641.0,1.14,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.48,0.3925143240125393
199721945,6134.01,TOI-6134.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.679209,14.7013,12.8813,6600.0,1.67,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.725,0.5219161094589027
100909102,6135.01,TOI-6135.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.1106751,13.4185,12.0052,5660.5,1.22,0,,2024-09-20 12:02:42,2026-05-15 16:14:29,0.865,0.6015911780228491
468692991,6136.01,TOI-6136.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.9779111,12.2764,12.8196,5494.0,0.89,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.935,0.6276298598675593
44295981,6137.01,TOI-6137.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.520403,21.8226,14.5158,3112.0,0.4,0,,2025-08-22 12:04:12,2026-05-15 16:14:29,0.36,0.32175402510991147
352892371,6138.01,TOI-6138.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,9.7824078,5.19023,12.2562,5749.0,0.98,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.7,0.515978327797264
468765355,6139.01,TOI-6139.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.3299557,16.2977,13.1008,6486.0,1.97,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.205,0.2592039819129309
456783397,6140.01,TOI-6140.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.4742682,12.8496,13.2907,6121.0,1.34,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.755,0.5325011605994139
318071201,6390.01,TOI-6390.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.2434358,15.7628,13.032,6174.0,1.37,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.455,0.3852357447945252
171922657,6391.01,TOI-6391.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.01345,9.1986,12.9713,5505.9,1.07,0,,2025-03-11 12:05:51,2026-05-15 16:14:29,0.685,0.5009127230186443
88460991,6392.01,TOI-6392.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.9603975,11.906,12.7094,5837.0,1.36,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.49,0.40617258996927375
147821208,6393.01,TOI-6393.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,9.5315703,2.62547,11.7801,5022.0,0.77,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.855,0.5987726045761121
309512152,6394.01,TOI-6394.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,13.026976,16.5308,12.5085,5817.2,1.46,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.26,0.29303905039850464
191998744,6395.01,TOI-6395.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.8140328,12.904,11.475,7487.8,2.22,0,,2025-01-06 12:03:13,2026-05-15 16:14:29,0.22,0.2849105944062801
359629653,6397.01,TOI-6397.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,1.6707289,17.2506,13.1766,5041.0,0.93,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.485,0.3988488416739074
287207371,6399.01,TOI-6399.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,12.6427441,10.8159,13.1843,5605.0,1.76,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.74,0.525663319052828
88999533,6400.01,TOI-6400.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.0358501,15.0966,12.349,7455.0,2.57,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.1,0.2152227122100235
150470555,6401.01,TOI-6401.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.0199448,,12.6839,,,3,pl_rade;st_teff;st_rad,2024-08-22 10:08:01,2026-05-15 16:14:29,0.01,0.1166676222130248
265076459,6402.01,TOI-6402.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.4053234,12.264,12.23,6111.0,1.32,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.74,0.5366145441695968
94405787,6403.01,TOI-6403.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,742.682809,9.50064,12.9298,5931.0,0.98,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.57,0.4212233791445854
141395223,6404.01,TOI-6404.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.7442969,8.95062,12.4628,5114.0,0.92,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.58,0.4540479195440481
142908390,6405.01,TOI-6405.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.7392054,8.73795,12.2657,4557.0,0.77,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.705,0.518541109432659
31605271,6406.01,TOI-6406.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.2314165,11.7385,13.0461,4956.1,0.75,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.78,0.5477464696458951
283884522,6652.01,TOI-6652.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,3.8388774,1.94873,9.1993,5745.0,1.01,0,,2024-10-10 12:02:56,2026-05-15 16:14:29,0.805,0.6056717070263471
150901009,6653.01,TOI-6653.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,2.4364,9.1129,4859.0,0.75,1,pl_orbper,2025-04-22 12:03:00,2026-05-15 16:14:29,0.835,0.6017615655122693
304690618,6655.01,TOI-6655.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.8672313,2.31017,10.1763,5564.0,0.91,0,,2023-09-22 12:03:21,2026-05-15 16:14:29,0.765,0.5718428900121959
304690618,6655.02,TOI-6655.02,PC,candidate_for_prediction,,to_be_predicted_after_model_training,12.9587054,2.49711,10.1763,5564.0,0.91,0,,2023-09-22 12:03:21,2026-05-15 16:14:29,0.59,0.48371700152116603
96475638,6657.01,TOI-6657.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,4.0610981,2.57627,8.5861,6193.0,1.16,0,,2025-01-16 12:03:04,2026-05-15 16:14:29,0.83,0.6215547593909269
292221593,6658.01,TOI-6658.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,5.6494351,3.74551,8.641,5764.0,2.95,0,,2023-09-22 12:03:21,2026-05-15 16:14:29,0.34,0.3757741068782489
272768631,6659.01,TOI-6659.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,7.3120981,3.45268,10.2443,5159.0,0.8,0,,2024-09-12 12:02:47,2026-05-15 16:14:29,0.785,0.5806349591698369
82128636,666.01,TOI-666.01,APC,candidate_for_prediction,,to_be_predicted_after_model_training,7.4760689,14.1742091,8.8252,6680.0,2.3351099,0,,2025-08-28 16:00:01,2026-05-15 16:14:29,0.425,0.4161577948474317
468178519,6660.01,TOI-6660.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,2.9852193,17.0487122,12.0054,6116.0,1.48347,0,,2025-10-16 12:03:52,2026-05-15 16:14:29,0.83,0.58409586370217
355895977,6661.01,TOI-6661.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,10.5789534,3.0009044,11.7085,5164.0,0.765045,0,,2024-03-26 12:03:01,2026-05-15 16:14:29,0.815,0.5794370284926952
418343229,6662.01,TOI-6662.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.2939493,0.9372852,10.8861,3359.0,0.33188,0,,2024-12-04 12:02:50,2026-05-15 16:14:29,0.965,0.7800341012201949
415732733,6663.01,TOI-6663.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,5.6562862,10.594,6487.0,1.0,1,pl_orbper,2025-07-22 12:04:25,2026-05-15 16:14:29,0.36,0.3478397624310825
147561732,6664.01,TOI-6664.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,9.531746,8.03278,6534.0,2.2886801,1,pl_orbper,2024-01-26 12:02:43,2026-05-15 16:14:29,0.36,0.3758729045832896
192014454,6665.01,TOI-6665.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,735.797917,2.7674128,8.89177,5972.63,1.24541,0,,2024-01-26 12:02:43,2026-05-15 16:14:29,0.64,0.5339691718673697
256429408,6666.01,TOI-6666.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,,4.5545799,8.43041,6477.0,1.56674,1,pl_orbper,2023-09-24 12:03:22,2026-05-15 16:14:29,0.555,0.46902075398933507
14956304,5896.01,TOI-5896.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,0.9965843,6.86149,14.6656,3662.0,0.58,0,,2024-08-22 10:08:01,2026-05-15 16:14:29,0.125,0.20258833586880204
305612552,5897.01,TOI-5897.01,PC,candidate_for_prediction,,to_be_predicted_after_model_training,6.9349089,11.4838,12.7968,5364.0,0.94,0,,2024-09-20 12:02:42,2026-05-15 16:14:29,0.67,0.4952173735852452
